Year,County,Category,PerUnit,Species,AvgPrice,MinPrice,MaxPrice,NumReports
2004,knox,pulpwood,ton,White Pine,3,1,8,20
2004,knox,sawlogs,MBF,Hemlock,62,45,112,8
2004,knox,sawlogs,MBF,Red Oak,222,136,366,15
2004,knox,sawlogs,MBF,Red/White Maple,102,30,215,6
2004,knox,sawlogs,MBF,Spruce & Fir,95,65,180,18
2004,knox,sawlogs,MBF,White Birch,97,65,215,8
2004,knox,sawlogs,MBF,White Pine,160,70,253,25
2004,knox,veneer,MBF,Aspen/Poplar,84,40,115,4
2004,knox,veneer,MBF,Red Oak,567,300,961,5
2004,knox,veneer,MBF,White Birch,606,215,1000,4
2004,lincoln,boltwood,MBF,White Birch,102,100,120,6
2004,lincoln,pulpwood,ton,Aspen/Poplar,9,6,12,12
2004,lincoln,pulpwood,ton,Hemlock,4,3,10,13
2004,lincoln,pulpwood,ton,Mixed Hardwood,6,3,16,21
2004,lincoln,pulpwood,ton,Mixed Softwoods,3,3,5,6
2004,lincoln,pulpwood,ton,Spruce & Fir,11,5,14,19
2004,lincoln,pulpwood,ton,White Pine,2,2,5,30
2004,lincoln,sawlogs,MBF,Aspen/Poplar,81,25,85,4
2004,lincoln,sawlogs,MBF,Hemlock,56,40,107,13
2004,lincoln,sawlogs,MBF,Red Oak,316,100,600,25
2004,lincoln,sawlogs,MBF,Red Pine,58,48,70,5
2004,lincoln,sawlogs,MBF,Red/White Maple,100,45,126,11
2004,lincoln,sawlogs,MBF,Spruce & Fir,144,75,200,16
2004,lincoln,sawlogs,MBF,White Birch,139,80,325,11
2004,lincoln,sawlogs,MBF,White Pine,154,25,225,31
2004,lincoln,sawlogs,MBF,Yellow Birch,189,151,250,4
2004,lincoln,veneer,MBF,Red Oak,479,250,1000,8
2004,oxford,boltwood,MBF,White Birch,109,24,134,8
2004,oxford,pulpwood,ton,Aspen/Poplar,7,3,14,14
2004,oxford,pulpwood,ton,Hemlock,5,1,8,35
2004,oxford,pulpwood,ton,Mixed Hardwood,5,1,10,57
2004,oxford,pulpwood,ton,Mixed Softwoods,4,1,5,11
2004,oxford,pulpwood,ton,Spruce & Fir,13,2,18,17
2004,oxford,pulpwood,ton,White Pine,4,2,6,65
2004,oxford,sawlogs,MBF,Ash,137,10,294,26
2004,oxford,sawlogs,MBF,Aspen/Poplar,42,10,100,8
2004,oxford,sawlogs,MBF,Beech,92,50,165,5
2004,oxford,sawlogs,MBF,Hemlock,56,20,143,30
2004,oxford,sawlogs,MBF,Mixed Hardwood,216,20,421,17
2004,oxford,sawlogs,MBF,Other Hardwood,143,45,400,6
2004,oxford,sawlogs,MBF,Red Oak,392,65,728,42
2004,oxford,sawlogs,MBF,Red Pine,59,30,90,7
2004,oxford,sawlogs,MBF,Red/White Maple,119,15,264,30
2004,oxford,sawlogs,MBF,Spruce & Fir,124,80,290,32
2004,oxford,sawlogs,MBF,Sugar Maple,202,50,508,27
2004,oxford,sawlogs,MBF,White Birch,115,20,345,33
2004,oxford,sawlogs,MBF,White Pine,194,40,340,83
2004,oxford,sawlogs,MBF,Yellow Birch,137,15,345,24
2004,oxford,veneer,MBF,Red Oak,788,250,1050,23
2004,oxford,veneer,MBF,White Birch,467,400,700,6
2004,oxford,veneer,MBF,Yellow Birch,409,250,600,7
2004,penobscot,boltwood,MBF,Sugar Maple,85,40,120,5
2004,penobscot,boltwood,MBF,White Birch,235,50,256,22
2004,penobscot,boltwood,MBF,Yellow Birch,62,40,100,4
2004,penobscot,pulpwood,ton,Aspen/Poplar,11,3,22,63
2004,penobscot,pulpwood,ton,Cedar,13,5,20,30
2004,penobscot,pulpwood,ton,Hemlock,7,1,17,69
2004,penobscot,pulpwood,ton,Mixed Hardwood,8,3,19,100
2004,penobscot,pulpwood,ton,Mixed Softwoods,13,5,15,7
2004,penobscot,pulpwood,ton,Spruce & Fir,13,3,22,85
2004,penobscot,pulpwood,ton,White Pine,3,1,8,27
2004,penobscot,sawlogs,MBF,Ash,144,50,200,42
2004,penobscot,sawlogs,MBF,Aspen/Poplar,62,40,150,12
2004,penobscot,sawlogs,MBF,Beech,92,55,108,8
2004,penobscot,sawlogs,MBF,Cedar,55,44,135,6
2004,penobscot,sawlogs,MBF,Hemlock,70,25,100,28
2004,penobscot,sawlogs,MBF,Mixed Hardwood,184,10,225,20
2004,penobscot,sawlogs,MBF,mixed soft/hard wood,78,40,150,5
2004,penobscot,sawlogs,MBF,Other Hardwood,86,30,523,12
2004,penobscot,sawlogs,MBF,Red Oak,220,75,466,14
2004,penobscot,sawlogs,MBF,Red Pine,84,35,85,5
2004,penobscot,sawlogs,MBF,Red/White Maple,142,50,217,36
2004,penobscot,sawlogs,MBF,Spruce & Fir,151,56,199,53
2004,penobscot,sawlogs,MBF,Sugar Maple,301,45,500,40
2004,penobscot,sawlogs,MBF,White Birch,151,50,900,43
2004,penobscot,sawlogs,MBF,White Pine,196,20,350,50
2004,penobscot,sawlogs,MBF,Yellow Birch,237,50,355,31
2004,penobscot,veneer,MBF,Aspen/Poplar,86,60,150,14
2004,penobscot,veneer,MBF,Red/White Maple,160,60,300,11
2004,penobscot,veneer,MBF,Sugar Maple,440,135,1043,16
2004,penobscot,veneer,MBF,White Birch,405,125,665,12
2004,penobscot,veneer,MBF,Yellow Birch,563,125,841,18
2004,piscataquis,boltwood,MBF,Sugar Maple,100,100,120,4
2004,piscataquis,boltwood,MBF,White Birch,101,70,180,14
2004,piscataquis,boltwood,MBF,Yellow Birch,100,70,138,5
2004,piscataquis,pulpwood,ton,Aspen/Poplar,11,2,17,50
2004,piscataquis,pulpwood,ton,Cedar,9,5,15,4
2004,piscataquis,pulpwood,ton,Hemlock,7,0,15,31
2004,piscataquis,pulpwood,ton,Mixed Hardwood,9,1,18,82
2004,piscataquis,pulpwood,ton,Mixed Softwoods,7,1,16,11
2004,piscataquis,pulpwood,ton,Spruce & Fir,15,1,30,66
2004,piscataquis,pulpwood,ton,White Pine,3,1,7,37
2004,piscataquis,sawlogs,MBF,Ash,152,50,350,30
2004,piscataquis,sawlogs,MBF,Aspen/Poplar,72,10,155,22
2004,piscataquis,sawlogs,MBF,Beech,86,25,127,9
2004,piscataquis,sawlogs,MBF,Cedar,69,57,90,10
2004,piscataquis,sawlogs,MBF,Hemlock,88,35,105,14
2004,piscataquis,sawlogs,MBF,Mixed Hardwood,146,50,350,15
2004,piscataquis,sawlogs,MBF,Other Hardwood,110,15,175,9
2004,piscataquis,sawlogs,MBF,Red Oak,139,35,554,9
2004,piscataquis,sawlogs,MBF,Red/White Maple,144,40,227,31
2004,piscataquis,sawlogs,MBF,Spruce & Fir,154,35,213,68
2004,piscataquis,sawlogs,MBF,Sugar Maple,341,60,500,37
2004,piscataquis,sawlogs,MBF,White Birch,144,50,345,31
2004,piscataquis,sawlogs,MBF,White Pine,172,45,375,54
2004,piscataquis,sawlogs,MBF,Yellow Birch,227,60,394,35
2004,piscataquis,veneer,MBF,Aspen/Poplar,85,60,113,16
2004,piscataquis,veneer,MBF,Sugar Maple,760,250,1180,19
2004,piscataquis,veneer,MBF,White Birch,490,200,850,21
2004,piscataquis,veneer,MBF,Yellow Birch,547,205,844,24
2004,sagadahoc,pulpwood,ton,Aspen/Poplar,8,2,15,15
2004,sagadahoc,pulpwood,ton,Hemlock,5,2,7,16
2004,sagadahoc,pulpwood,ton,Mixed Hardwood,3,2,8,14
2004,sagadahoc,pulpwood,ton,Spruce & Fir,8,6,17,5
2004,sagadahoc,pulpwood,ton,White Pine,2,1,16,29
2004,sagadahoc,sawlogs,MBF,Ash,73,50,150,4
2004,sagadahoc,sawlogs,MBF,Aspen/Poplar,58,30,100,6
2004,sagadahoc,sawlogs,MBF,Hemlock,70,30,80,16
2004,sagadahoc,sawlogs,MBF,Mixed Hardwood,95,75,137,4
2004,sagadahoc,sawlogs,MBF,Red Oak,310,63,500,11
2004,sagadahoc,sawlogs,MBF,Red Pine,50,40,90,4
2004,sagadahoc,sawlogs,MBF,Red/White Maple,80,55,105,4
2004,sagadahoc,sawlogs,MBF,Spruce & Fir,90,60,150,13
2004,sagadahoc,sawlogs,MBF,White Birch,86,30,90,6
2004,sagadahoc,sawlogs,MBF,White Pine,155,32,225,30
2004,somerset,boltwood,MBF,White Birch,237,60,270,12
2004,somerset,pulpwood,ton,Aspen/Poplar,11,4,27,45
2004,somerset,pulpwood,ton,Cedar,9,6,19,5
2004,somerset,pulpwood,ton,Hemlock,5,3,11,32
2004,somerset,pulpwood,ton,Mixed Hardwood,9,2,13,91
2004,somerset,pulpwood,ton,Mixed Softwoods,7,3,14,4
2004,somerset,pulpwood,ton,Spruce & Fir,12,4,20,68
2004,somerset,pulpwood,ton,White Pine,4,1,9,40
2004,somerset,sawlogs,MBF,Ash,124,70,300,35
2004,somerset,sawlogs,MBF,Aspen/Poplar,73,31,93,15
2004,somerset,sawlogs,MBF,Beech,79,50,160,12
2004,somerset,sawlogs,MBF,Hemlock,48,30,70,8
2004,somerset,sawlogs,MBF,Mixed Hardwood,202,35,386,17
2004,somerset,sawlogs,MBF,Other Hardwood,234,59,280,6
2004,somerset,sawlogs,MBF,Red Oak,272,200,650,10
2004,somerset,sawlogs,MBF,Red Pine,105,40,125,4
2004,somerset,sawlogs,MBF,Red/White Maple,88,50,190,34
2004,somerset,sawlogs,MBF,Spruce & Fir,170,20,255,58
2004,somerset,sawlogs,MBF,Sugar Maple,305,84,430,42
2004,somerset,sawlogs,MBF,White Birch,170,50,250,36
2004,somerset,sawlogs,MBF,White Pine,140,30,207,68
2004,somerset,sawlogs,MBF,Yellow Birch,218,80,280,35
2004,somerset,veneer,MBF,Aspen/Poplar,64,42,120,13
2004,somerset,veneer,MBF,Mixed Hardwood,552,250,648,6
2004,somerset,veneer,MBF,Red Oak,528,400,750,4
2004,somerset,veneer,MBF,Sugar Maple,592,300,1500,12
2004,somerset,veneer,MBF,White Birch,440,255,600,9
2004,somerset,veneer,MBF,Yellow Birch,961,300,1363,13
2004,waldo,boltwood,MBF,White Birch,94,70,100,7
2004,waldo,pulpwood,ton,Aspen/Poplar,9,5,14,17
2004,waldo,pulpwood,ton,Cedar,13,6,18,7
2004,waldo,pulpwood,ton,Hemlock,5,2,13,32
2004,waldo,pulpwood,ton,Mixed Hardwood,7,1,13,49
2004,waldo,pulpwood,ton,Mixed Soft/Hard Wood,5,4,7,5
2004,waldo,pulpwood,ton,Mixed Softwoods,6,2,9,6
2004,waldo,pulpwood,ton,Spruce & Fir,12,3,21,43
2004,waldo,pulpwood,ton,White Pine,3,2,9,29
2004,waldo,sawlogs,MBF,Ash,97,50,160,17
2004,waldo,sawlogs,MBF,Aspen/Poplar,93,24,130,12
2004,waldo,sawlogs,MBF,Hemlock,46,10,160,12
2004,waldo,sawlogs,MBF,Mixed Hardwood,104,10,310,8
2004,waldo,sawlogs,MBF,Red Oak,362,130,450,20
2004,waldo,sawlogs,MBF,Red/White Maple,163,45,250,16
2004,waldo,sawlogs,MBF,Spruce & Fir,122,60,222,27
2004,waldo,sawlogs,MBF,Sugar Maple,305,108,438,15
2004,waldo,sawlogs,MBF,White Birch,144,68,213,15
2004,waldo,sawlogs,MBF,White Pine,154,40,310,40
2004,waldo,sawlogs,MBF,Yellow Birch,195,68,261,10
2004,waldo,veneer,MBF,Red Oak,378,358,600,7
2004,washington,boltwood,MBF,White Birch,130,90,250,6
2004,washington,pulpwood,ton,Aspen/Poplar,7,4,11,22
2004,washington,pulpwood,ton,Cedar,14,5,15,12
2004,washington,pulpwood,ton,Hemlock,5,2,10,10
2004,washington,pulpwood,ton,Mixed Hardwood,8,3,16,36
2004,washington,pulpwood,ton,Mixed Softwoods,7,1,14,7
2004,washington,pulpwood,ton,Other Softwoods,6,3,9,4
2004,washington,pulpwood,ton,Spruce & Fir,11,5,20,41
2004,washington,pulpwood,ton,White Pine,3,2,5,12
2004,washington,sawlogs,MBF,Ash,173,45,190,5
2004,washington,sawlogs,MBF,Hemlock,40,25,60,7
2004,washington,sawlogs,MBF,Mixed Hardwood,143,75,328,9
2004,washington,sawlogs,MBF,Red/White Maple,136,80,169,6
2004,washington,sawlogs,MBF,Spruce & Fir,121,75,173,23
2004,washington,sawlogs,MBF,Sugar Maple,301,100,365,6
2004,washington,sawlogs,MBF,White Birch,122,100,230,4
2004,washington,sawlogs,MBF,White Pine,142,80,200,21
2004,washington,sawlogs,MBF,Yellow Birch,250,112,280,6
2004,washington,veneer,MBF,White Birch,457,250,717,4
2004,washington,veneer,MBF,Yellow Birch,416,365,780,4
2004,york,pulpwood,ton,Aspen/Poplar,12,5,15,7
2004,york,pulpwood,ton,Hemlock,3,1,8,32
2004,york,pulpwood,ton,Mixed Hardwood,6,1,15,68
2004,york,pulpwood,ton,Mixed Softwoods,2,1,3,6
2004,york,pulpwood,ton,White Pine,3,0,6,72
2004,york,sawlogs,MBF,Ash,125,50,210,19
2004,york,sawlogs,MBF,Beech,93,35,120,9
2004,york,sawlogs,MBF,Hemlock,101,20,150,42
2004,york,sawlogs,MBF,Mixed Hardwood,293,210,503,6
2004,york,sawlogs,MBF,Other Hardwood,242,23,500,10
2004,york,sawlogs,MBF,Red Oak,385,45,725,88
2004,york,sawlogs,MBF,Red Pine,68,25,77,17
2004,york,sawlogs,MBF,Red/White Maple,151,40,300,51
2004,york,sawlogs,MBF,Spruce & Fir,112,30,150,19
2004,york,sawlogs,MBF,Sugar Maple,130,24,476,19
2004,york,sawlogs,MBF,White Birch,139,30,225,28
2004,york,sawlogs,MBF,White Oak,80,50,180,15
2004,york,sawlogs,MBF,White Pine,191,40,415,115
2004,york,sawlogs,MBF,Yellow Birch,181,78,248,16
2004,york,veneer,MBF,Red Oak,658,120,1350,45
2005,androscoggin,boltwood,MBF,White Birch,104,98,140,7
2005,androscoggin,pulpwood,ton,Aspen/Poplar,7,4,14,21
2005,androscoggin,pulpwood,ton,Hemlock,6,3,9,24
2005,androscoggin,pulpwood,ton,Mixed Hardwood,6,3,9,42
2005,androscoggin,pulpwood,ton,Spruce & Fir,7,4,12,5
2005,androscoggin,pulpwood,ton,White Pine,4,2,8,58
2005,androscoggin,sawlogs,MBF,Ash,120,70,150,11
2005,androscoggin,sawlogs,MBF,Aspen/Poplar,72,25,75,5
2005,androscoggin,sawlogs,MBF,Hemlock,64,25,151,21
2005,androscoggin,sawlogs,MBF,Red Oak,301,100,630,25
2005,androscoggin,sawlogs,MBF,Red Pine,82,30,104,10
2005,androscoggin,sawlogs,MBF,Red/White Maple,119,35,170,20
2005,androscoggin,sawlogs,MBF,Spruce & Fir,142,60,250,21
2005,androscoggin,sawlogs,MBF,Sugar Maple,265,75,495,12
2005,androscoggin,sawlogs,MBF,White Birch,123,35,350,18
2005,androscoggin,sawlogs,MBF,White Pine,188,45,380,78
2005,androscoggin,sawlogs,MBF,Yellow Birch,175,90,203,6
2005,androscoggin,veneer,MBF,Red Oak,624,250,1000,10
2005,androscoggin,veneer,MBF,Sugar Maple,377,350,900,6
2005,androscoggin,veneer,MBF,White Birch,340,300,500,4
2005,aroostook,boltwood,MBF,Aspen/Poplar,38,30,60,5
2005,aroostook,boltwood,MBF,White Birch,132,100,176,5
2005,aroostook,pulpwood,ton,Aspen/Poplar,6,1,25,84
2005,aroostook,pulpwood,ton,Cedar,12,5,20,21
2005,aroostook,pulpwood,ton,Hemlock,6,1,12,24
2005,aroostook,pulpwood,ton,Mixed Hardwood,2,2,25,79
2005,aroostook,pulpwood,ton,Red Pine,8,1,10,5
2005,aroostook,pulpwood,ton,Spruce & Fir,16,5,33,47
2005,aroostook,pulpwood,ton,White Pine,5,1,10,6
2005,aroostook,sawlogs,MBF,Ash,139,98,275,22
2005,aroostook,sawlogs,MBF,Aspen/Poplar,36,23,137,6
2005,aroostook,sawlogs,MBF,Beech,50,40,131,14
2005,aroostook,sawlogs,MBF,Cedar,61,20,65,17
2005,aroostook,sawlogs,MBF,Hemlock,47,20,100,12
2005,aroostook,sawlogs,MBF,Red Pine,79,44,100,4
2005,aroostook,sawlogs,MBF,Red/White Maple,103,25,233,31
2005,aroostook,sawlogs,MBF,Spruce & Fir,151,21,209,59
2005,aroostook,sawlogs,MBF,Sugar Maple,232,85,447,42
2005,aroostook,sawlogs,MBF,White Birch,149,35,317,13
2005,aroostook,sawlogs,MBF,White Pine,150,95,250,13
2005,aroostook,sawlogs,MBF,Yellow Birch,156,87,329,39
2005,aroostook,veneer,MBF,Aspen/Poplar,112,112,146,8
2005,aroostook,veneer,MBF,Sugar Maple,716,200,903,12
2005,aroostook,veneer,MBF,White Birch,414,325,507,6
2005,aroostook,veneer,MBF,Yellow Birch,373,150,840,17
2005,cumberland,boltwood,MBF,White Birch,142,30,180,8
2005,cumberland,pulpwood,ton,Aspen/Poplar,11,2,15,18
2005,cumberland,pulpwood,ton,Hemlock,6,2,9,45
2005,cumberland,pulpwood,ton,Mixed Hardwood,5,3,9,66
2005,cumberland,pulpwood,ton,White Pine,4,2,6,60
2005,cumberland,sawlogs,MBF,Ash,94,20,195,38
2005,cumberland,sawlogs,MBF,Beech,81,40,110,14
2005,cumberland,sawlogs,MBF,Hemlock,64,30,110,57
2005,cumberland,sawlogs,MBF,Red Oak,303,45,725,77
2005,cumberland,sawlogs,MBF,Red Pine,77,25,95,14
2005,cumberland,sawlogs,MBF,Red/White Maple,98,30,195,41
2005,cumberland,sawlogs,MBF,Spruce & Fir,129,30,235,30
2005,cumberland,sawlogs,MBF,Sugar Maple,160,75,538,26
2005,cumberland,sawlogs,MBF,White Birch,85,30,200,39
2005,cumberland,sawlogs,MBF,White Oak,60,20,220,18
2005,cumberland,sawlogs,MBF,White Pine,200,30,300,96
2005,cumberland,sawlogs,MBF,Yellow Birch,114,35,205,25
2005,cumberland,veneer,MBF,Red Oak,688,400,1110,43
2005,franklin,boltwood,MBF,White Birch,102,40,180,17
2005,franklin,pulpwood,ton,Aspen/Poplar,11,5,22,27
2005,franklin,pulpwood,ton,Hemlock,7,3,17,27
2005,franklin,pulpwood,ton,Mixed Hardwood,4,1,18,51
2005,franklin,pulpwood,ton,Spruce & Fir,8,4,18,31
2005,franklin,pulpwood,ton,White Pine,6,2,12,29
2005,franklin,sawlogs,MBF,Ash,111,44,146,27
2005,franklin,sawlogs,MBF,Aspen/Poplar,31,30,110,11
2005,franklin,sawlogs,MBF,Hemlock,68,35,100,11
2005,franklin,sawlogs,MBF,Red Oak,270,80,450,17
2005,franklin,sawlogs,MBF,Red Pine,80,20,88,8
2005,franklin,sawlogs,MBF,Red/White Maple,125,60,342,35
2005,franklin,sawlogs,MBF,Spruce & Fir,170,100,195,36
2005,franklin,sawlogs,MBF,Sugar Maple,319,80,550,25
2005,franklin,sawlogs,MBF,White Birch,148,55,332,26
2005,franklin,sawlogs,MBF,White Pine,177,45,275,47
2005,franklin,sawlogs,MBF,Yellow Birch,225,100,350,23
2005,franklin,veneer,MBF,Aspen/Poplar,60,50,135,12
2005,franklin,veneer,MBF,Red Oak,577,287,650,9
2005,franklin,veneer,MBF,Red/White Maple,360,300,384,4
2005,franklin,veneer,MBF,Sugar Maple,595,195,900,5
2005,franklin,veneer,MBF,White Birch,349,125,838,16
2005,franklin,veneer,MBF,Yellow Birch,350,135,500,8
2005,hancock,boltwood,MBF,White Birch,125,70,157,5
2005,hancock,pulpwood,ton,Aspen/Poplar,7,4,17,24
2005,hancock,pulpwood,ton,Cedar,11,3,15,7
2005,hancock,pulpwood,ton,Hemlock,9,2,13,26
2005,hancock,pulpwood,ton,Mixed Hardwood,9,3,15,35
2005,hancock,pulpwood,ton,Spruce & Fir,13,1,20,48
2005,hancock,pulpwood,ton,White Pine,4,1,13,17
2005,hancock,sawlogs,MBF,Ash,170,65,179,7
2005,hancock,sawlogs,MBF,Aspen/Poplar,62,30,100,8
2005,hancock,sawlogs,MBF,Hemlock,61,40,94,16
2005,hancock,sawlogs,MBF,Red Oak,221,68,394,10
2005,hancock,sawlogs,MBF,Red Pine,72,53,90,6
2005,hancock,sawlogs,MBF,Red/White Maple,87,45,127,8
2005,hancock,sawlogs,MBF,Spruce & Fir,147,28,214,55
2005,hancock,sawlogs,MBF,Sugar Maple,453,67,505,9
2005,hancock,sawlogs,MBF,White Birch,103,35,200,11
2005,hancock,sawlogs,MBF,White Pine,188,70,261,39
2005,hancock,sawlogs,MBF,Yellow Birch,354,45,406,12
2005,hancock,veneer,MBF,Red Oak,574,244,890,10
2005,hancock,veneer,MBF,Sugar Maple,436,400,891,4
2005,kennebec,boltwood,MBF,White Birch,103,80,132,9
2005,kennebec,pulpwood,ton,Aspen/Poplar,5,4,15,24
2005,kennebec,pulpwood,ton,Hemlock,5,3,9,36
2005,kennebec,pulpwood,ton,Mixed Hardwood,6,3,11,45
2005,kennebec,pulpwood,ton,Spruce & Fir,11,3,17,25
2005,kennebec,pulpwood,ton,White Pine,4,2,9,47
2005,kennebec,sawlogs,MBF,Ash,93,25,200,22
2005,kennebec,sawlogs,MBF,Aspen/Poplar,62,35,104,9
2005,kennebec,sawlogs,MBF,Hemlock,61,32,90,35
2005,kennebec,sawlogs,MBF,Red Oak,265,50,500,36
2005,kennebec,sawlogs,MBF,Red Pine,116,48,119,4
2005,kennebec,sawlogs,MBF,Red/White Maple,88,25,175,19
2005,kennebec,sawlogs,MBF,Spruce & Fir,123,45,200,31
2005,kennebec,sawlogs,MBF,Sugar Maple,304,25,540,15
2005,kennebec,sawlogs,MBF,White Birch,112,25,285,23
2005,kennebec,sawlogs,MBF,White Pine,163,27,385,83
2005,kennebec,sawlogs,MBF,Yellow Birch,187,164,255,9
2005,kennebec,veneer,MBF,Red Oak,425,265,941,10
2005,knox,pulpwood,ton,Hemlock,7,5,12,8
2005,knox,pulpwood,ton,Mixed Hardwood,2,2,15,11
2005,knox,pulpwood,ton,Spruce & Fir,9,3,18,13
2005,knox,pulpwood,ton,White Pine,3,2,9,10
2005,knox,sawlogs,MBF,Hemlock,80,40,93,5
2005,knox,sawlogs,MBF,Red Oak,345,170,625,4
2005,knox,sawlogs,MBF,Spruce & Fir,131,25,175,9
2005,knox,sawlogs,MBF,White Pine,177,40,222,14
2005,lincoln,pulpwood,ton,Aspen/Poplar,8,2,13,9
2005,lincoln,pulpwood,ton,Hemlock,8,3,12,11
2005,lincoln,pulpwood,ton,Mixed Hardwood,6,3,9,19
2005,lincoln,pulpwood,ton,Spruce & Fir,11,5,17,16
2005,lincoln,pulpwood,ton,White Pine,2,2,8,27
2005,lincoln,sawlogs,MBF,Ash,125,30,188,6
2005,lincoln,sawlogs,MBF,Aspen/Poplar,72,30,92,5
2005,lincoln,sawlogs,MBF,Hemlock,51,25,90,14
2005,lincoln,sawlogs,MBF,Red Oak,236,190,380,13
2005,lincoln,sawlogs,MBF,Red/White Maple,65,50,130,6
2005,lincoln,sawlogs,MBF,Spruce & Fir,145,60,200,19
2005,lincoln,sawlogs,MBF,White Birch,118,50,300,9
2005,lincoln,sawlogs,MBF,White Pine,171,40,250,32
2005,lincoln,sawlogs,MBF,Yellow Birch,194,100,235,5
2005,oxford,boltwood,MBF,White Birch,118,80,120,6
2005,oxford,pulpwood,ton,Aspen/Poplar,12,3,13,24
2005,oxford,pulpwood,ton,Hemlock,6,1,12,46
2005,oxford,pulpwood,ton,Mixed Hardwood,7,1,15,76
2005,oxford,pulpwood,ton,Spruce & Fir,11,2,18,24
2005,oxford,pulpwood,ton,White Pine,4,1,16,79
2005,oxford,sawlogs,MBF,Ash,98,35,200,21
2005,oxford,sawlogs,MBF,Aspen/Poplar,104,35,105,4
2005,oxford,sawlogs,MBF,Beech,90,35,110,11
2005,oxford,sawlogs,MBF,Hemlock,56,35,200,35
2005,oxford,sawlogs,MBF,Red Oak,259,65,668,37
2005,oxford,sawlogs,MBF,Red Pine,90,25,125,15
2005,oxford,sawlogs,MBF,Red/White Maple,136,35,205,29
2005,oxford,sawlogs,MBF,Spruce & Fir,155,35,250,38
2005,oxford,sawlogs,MBF,Sugar Maple,280,98,658,27
2005,oxford,sawlogs,MBF,White Birch,121,40,209,30
2005,oxford,sawlogs,MBF,White Oak,32,25,150,5
2005,oxford,sawlogs,MBF,White Pine,223,25,395,107
2005,oxford,sawlogs,MBF,Yellow Birch,187,35,350,22
2005,oxford,veneer,MBF,Red Oak,664,200,950,15
2005,oxford,veneer,MBF,White Birch,552,455,850,4
2005,oxford,veneer,MBF,Yellow Birch,537,400,600,4
2005,penobscot,boltwood,MBF,Cedar,50,40,53,4
2005,penobscot,boltwood,MBF,White Birch,100,40,260,17
2005,penobscot,pulpwood,ton,Aspen/Poplar,5,1,17,72
2005,penobscot,pulpwood,ton,Cedar,14,5,18,29
2005,penobscot,pulpwood,ton,Hemlock,7,1,15,79
2005,penobscot,pulpwood,ton,Mixed Hardwood,4,1,16,122
2005,penobscot,pulpwood,ton,Spruce & Fir,6,1,30,103
2005,penobscot,pulpwood,ton,White Pine,3,1,12,51
2005,penobscot,sawlogs,MBF,Ash,142,41,205,30
2005,penobscot,sawlogs,MBF,Aspen/Poplar,56,25,125,20
2005,penobscot,sawlogs,MBF,Beech,95,22,125,23
2005,penobscot,sawlogs,MBF,Hemlock,71,21,104,38
2005,penobscot,sawlogs,MBF,Red Oak,285,105,313,11
2005,penobscot,sawlogs,MBF,Red Pine,86,48,150,9
2005,penobscot,sawlogs,MBF,Red/White Maple,143,50,245,41
2005,penobscot,sawlogs,MBF,Spruce & Fir,157,40,239,70
2005,penobscot,sawlogs,MBF,Sugar Maple,333,77,477,28
2005,penobscot,sawlogs,MBF,White Birch,130,45,500,29
2005,penobscot,sawlogs,MBF,White Pine,177,40,285,77
2005,penobscot,sawlogs,MBF,Yellow Birch,204,42,329,33
2005,penobscot,veneer,MBF,Aspen/Poplar,87,50,160,18
2005,penobscot,veneer,MBF,Red/White Maple,149,126,175,8
2005,penobscot,veneer,MBF,Sugar Maple,506,292,986,10
2005,penobscot,veneer,MBF,White Birch,399,144,662,9
2005,penobscot,veneer,MBF,Yellow Birch,408,350,840,13
2005,piscataquis,boltwood,MBF,Cedar,20,20,100,5
2005,piscataquis,boltwood,MBF,Sugar Maple,94,20,100,4
2005,piscataquis,boltwood,MBF,White Birch,96,80,143,10
2005,piscataquis,pulpwood,ton,Aspen/Poplar,5,5,20,40
2005,piscataquis,pulpwood,ton,Cedar,5,5,15,7
2005,piscataquis,pulpwood,ton,Hemlock,3,2,18,27
2005,piscataquis,pulpwood,ton,Mixed Hardwood,4,3,20,72
2005,piscataquis,pulpwood,ton,Spruce & Fir,6,4,29,49
2005,piscataquis,pulpwood,ton,White Pine,3,2,9,20
2005,piscataquis,sawlogs,MBF,Ash,167,56,250,24
2005,piscataquis,sawlogs,MBF,Aspen/Poplar,60,25,100,11
2005,piscataquis,sawlogs,MBF,Beech,91,30,112,10
2005,piscataquis,sawlogs,MBF,Cedar,65,42,75,10
2005,piscataquis,sawlogs,MBF,Hemlock,69,25,100,16
2005,piscataquis,sawlogs,MBF,Red Pine,93,60,120,6
2005,piscataquis,sawlogs,MBF,Red/White Maple,127,40,244,24
2005,piscataquis,sawlogs,MBF,Spruce & Fir,157,46,216,57
2005,piscataquis,sawlogs,MBF,Sugar Maple,324,65,482,23
2005,piscataquis,sawlogs,MBF,White Birch,136,75,227,21
2005,piscataquis,sawlogs,MBF,White Pine,151,25,285,61
2005,piscataquis,sawlogs,MBF,Yellow Birch,230,71,411,26
2005,piscataquis,veneer,MBF,Aspen/Poplar,112,30,130,13
2005,piscataquis,veneer,MBF,Sugar Maple,461,340,920,9
2005,piscataquis,veneer,MBF,White Birch,391,250,658,8
2005,piscataquis,veneer,MBF,Yellow Birch,562,340,759,9
2005,sagadahoc,pulpwood,ton,Aspen/Poplar,8,3,15,6
2005,sagadahoc,pulpwood,ton,Hemlock,5,4,7,6
